MSH	ensembl_id	lApprovedUS.EU	Phase.Latest	First.Added	Inactive	symbol
Alcoholism	ENSG00000171132	FALSE	Preclinical	2008-04-02	TRUE	PRKCE
Alcoholism	ENSG00000176884	FALSE	Phase II Clinical Trial	1998-12-15	TRUE	GRIN1
Alcoholism	ENSG00000178394	FALSE	Phase III Clinical Trial	1992-10-15	TRUE	HTR1A
Alcoholism	ENSG00000179142	FALSE	Preclinical	2009-07-16	FALSE	CYP11B2
Alcoholism	ENSG00000180720	FALSE	Phase I Clinical Trial	2007-04-02	TRUE	CHRM4
Alcoholism	ENSG00000181072	FALSE	Phase I Clinical Trial	2007-04-02	TRUE	CHRM2
Alcoholism	ENSG00000183873	FALSE	Phase II Clinical Trial	2011-05-26	TRUE	SCN5A
Alcoholism	ENSG00000184588	FALSE	Phase II Clinical Trial	NA	FALSE	PDE4B
Alcoholism	ENSG00000184845	FALSE	Phase III Clinical Trial	1989-12-15	TRUE	DRD1
Alcoholism	ENSG00000186297	TRUE	Approved	2009-07-16	FALSE	GABRA5
Alcoholism	ENSG00000189221	FALSE	Preclinical	2002-07-03	TRUE	MAOA
Alcoholism	ENSG00000196277	FALSE	Preclinical	2011-04-26	TRUE	GRM7
Alcoholism	ENSG00000196517	FALSE	Phase II Clinical Trial	2006-03-27	TRUE	SLC6A9
Alcoholism	ENSG00000196639	FALSE	unknown	2002-04-03	TRUE	HRH1
Alcoholism	ENSG00000198049	FALSE	Phase II Clinical Trial	2010-01-18	TRUE	AVPR1B
Alcoholism	ENSG00000240972	FALSE	Phase II Clinical Trial	NA	FALSE	MIF
Alkaptonuria	ENSG00000158104	FALSE	Phase II Clinical Trial	1992-11-15	FALSE	HPD
Alopecia	ENSG00000017427	FALSE	Preclinical	2014-05-12	TRUE	IGF1
Alopecia	ENSG00000069431	FALSE	Pre-registration	2016-11-08	FALSE	ABCC9
Alopecia	ENSG00000100985	FALSE	Preclinical	1995-01-15	TRUE	MMP9
Alopecia	ENSG00000105639	FALSE	Preclinical	2008-08-11	FALSE	JAK3
Alopecia	ENSG00000105976	FALSE	Preclinical	2007-07-04	TRUE	MET
Alopecia	ENSG00000106799	FALSE	Preclinical	2012-11-16	TRUE	TGFBR1
Alopecia	ENSG00000111424	FALSE	Phase I Clinical Trial	2012-05-17	FALSE	VDR
Alopecia	ENSG00000112115	FALSE	unknown	NA	TRUE	IL17A
Alopecia	ENSG00000115232	FALSE	unknown	NA	TRUE	ITGA4
Alopecia	ENSG00000121361	FALSE	Pre-registration	1992-11-15	TRUE	KCNJ8
Alopecia	ENSG00000122420	FALSE	Phase II Clinical Trial	1991-07-15	FALSE	PTGFR
Alopecia	ENSG00000123374	FALSE	Preclinical	1999-05-06	TRUE	CDK2
Alopecia	ENSG00000137752	FALSE	unknown	NA	TRUE	CASP1
Alopecia	ENSG00000138448	FALSE	unknown	NA	TRUE	ITGAV
Alopecia	ENSG00000141510	FALSE	Preclinical	1999-09-22	TRUE	TP53
Alopecia	ENSG00000143839	FALSE	Pre-registration	2016-11-08	FALSE	REN
Alopecia	ENSG00000145545	TRUE	Approved	1994-02-15	TRUE	SRD5A1
Alopecia	ENSG00000146648	FALSE	Preclinical	1996-09-15	TRUE	EGFR
Alopecia	ENSG00000150782	FALSE	unknown	NA	TRUE	IL18
Alopecia	ENSG00000152266	FALSE	Preclinical	2016-05-18	TRUE	PTH
Alopecia	ENSG00000164078	FALSE	Preclinical	2007-07-04	TRUE	MST1R
Alopecia	ENSG00000169083	FALSE	Phase II Clinical Trial	1993-09-15	TRUE	AR
Alopecia	ENSG00000183134	FALSE	Phase II Clinical Trial	2007-02-22	FALSE	PTGDR2
Alopecia	ENSG00000196611	FALSE	Preclinical	1995-01-15	TRUE	MMP1
Alopecia	ENSG00000205542	FALSE	Preclinical	1995-01-15	TRUE	TMSB4X
Alopecia	ENSG00000259207	FALSE	unknown	NA	TRUE	ITGB3
Alopecia	ENSG00000277893	TRUE	Approved	1994-02-15	TRUE	SRD5A2
Alopecia Areata	ENSG00000096968	FALSE	Phase II Clinical Trial	2006-12-01	FALSE	JAK2
Alopecia Areata	ENSG00000100453	FALSE	Preclinical	2013-03-12	TRUE	GZMB
Alopecia Areata	ENSG00000105397	FALSE	Phase II Clinical Trial	2014-12-09	FALSE	TYK2
Alopecia Areata	ENSG00000105639	FALSE	Phase II Clinical Trial	2008-08-11	FALSE	JAK3
Alopecia Areata	ENSG00000111537	FALSE	Preclinical	1997-01-15	TRUE	IFNG
Alopecia Areata	ENSG00000145839	FALSE	Preclinical	2014-10-28	FALSE	IL9
Alopecia Areata	ENSG00000147168	FALSE	Preclinical	2014-10-28	FALSE	IL2RG
Alopecia Areata	ENSG00000152266	FALSE	Preclinical	2016-05-18	TRUE	PTH
Alopecia Areata	ENSG00000159110	FALSE	Preclinical	2014-12-16	TRUE	IFNAR2
Alopecia Areata	ENSG00000162434	FALSE	Phase II Clinical Trial	2006-12-01	FALSE	JAK1
Alopecia Areata	ENSG00000164136	FALSE	Preclinical	2014-10-28	FALSE	IL15
Alopecia Areata	ENSG00000196262	FALSE	Phase II Clinical Trial	2003-07-14	TRUE	PPIA
Alopecia Areata	ENSG00000197919	FALSE	Preclinical	1997-01-15	TRUE	IFNA1
alpha 1-Antitrypsin Deficiency	ENSG00000026508	FALSE	Phase I Clinical Trial	NA	TRUE	CD44
alpha 1-Antitrypsin Deficiency	ENSG00000100448	FALSE	Preclinical	NA	TRUE	CTSG
alpha 1-Antitrypsin Deficiency	ENSG00000135744	TRUE	Approved	2014-10-13	FALSE	AGT
alpha 1-Antitrypsin Deficiency	ENSG00000163737	FALSE	Preclinical	2009-12-01	TRUE	PF4
alpha 1-Antitrypsin Deficiency	ENSG00000172819	FALSE	unknown	2001-01-23	TRUE	RARG
alpha 1-Antitrypsin Deficiency	ENSG00000197249	TRUE	Approved	1995-02-15	TRUE	SERPINA1
alpha 1-Antitrypsin Deficiency	ENSG00000197561	TRUE	Approved	1996-12-15	TRUE	ELANE
alpha 1-Antitrypsin Deficiency	ENSG00000271503	FALSE	Preclinical	2009-12-01	TRUE	CCL5
alpha-Mannosidosis	ENSG00000104774	FALSE	Phase III Clinical Trial	2001-12-14	FALSE	MAN2B1
Alphavirus Infections	ENSG00000158859	FALSE	Phase II Clinical Trial	2015-09-03	FALSE	ADAMTS4
Alstrom Syndrome	ENSG00000166603	FALSE	Phase II Clinical Trial	2009-01-09	FALSE	MC4R
Alzheimer Disease	ENSG00000004487	FALSE	Phase I Clinical Trial	2010-07-08	TRUE	KDM1A
Alzheimer Disease	ENSG00000006210	FALSE	Preclinical	2010-02-25	FALSE	CX3CL1
Alzheimer Disease	ENSG00000006283	FALSE	Phase III Clinical Trial	2008-10-23	FALSE	CACNA1G
Alzheimer Disease	ENSG00000007171	FALSE	unknown	1996-08-15	TRUE	NOS2
Alzheimer Disease	ENSG00000010810	FALSE	Phase III Clinical Trial	2016-10-05	FALSE	FYN
Alzheimer Disease	ENSG00000011083	FALSE	Phase II Clinical Trial	2003-06-27	TRUE	SLC6A7
Alzheimer Disease	ENSG00000011677	FALSE	Phase II Clinical Trial	1998-11-15	TRUE	GABRA3
Alzheimer Disease	ENSG00000012779	FALSE	Preclinical	1996-08-15	TRUE	ALOX5
Alzheimer Disease	ENSG00000017797	FALSE	Preclinical	2015-05-25	FALSE	RALBP1
Alzheimer Disease	ENSG00000019991	FALSE	unknown	2001-01-31	TRUE	HGF
Alzheimer Disease	ENSG00000022355	FALSE	Phase II Clinical Trial	1998-11-15	TRUE	GABRA1
Alzheimer Disease	ENSG00000025434	FALSE	Preclinical	2008-06-30	TRUE	NR1H3
Alzheimer Disease	ENSG00000034152	FALSE	Preclinical	1997-02-15	TRUE	MAP2K3
Alzheimer Disease	ENSG00000043591	FALSE	Preclinical	2014-11-20	TRUE	ADRB1
Alzheimer Disease	ENSG00000050748	FALSE	unknown	2001-01-23	TRUE	MAPK9
Alzheimer Disease	ENSG00000063176	FALSE	Preclinical	2013-01-22	TRUE	SPHK2
Alzheimer Disease	ENSG00000064300	FALSE	Phase I Clinical Trial	1995-08-15	TRUE	NGFR
Alzheimer Disease	ENSG00000065559	FALSE	Preclinical	1997-02-15	TRUE	MAP2K4
Alzheimer Disease	ENSG00000065989	FALSE	Phase II Clinical Trial	1999-01-08	TRUE	PDE4A
Alzheimer Disease	ENSG00000067182	FALSE	Preclinical	2009-06-09	TRUE	TNFRSF1A
Alzheimer Disease	ENSG00000068078	FALSE	Phase III Clinical Trial	2016-08-25	FALSE	FGFR3
Alzheimer Disease	ENSG00000068903	FALSE	Preclinical	2008-12-05	TRUE	SIRT2
Alzheimer Disease	ENSG00000069535	FALSE	Phase II Clinical Trial	1992-01-15	TRUE	MAOB
Alzheimer Disease	ENSG00000069696	FALSE	Phase II Clinical Trial	1989-12-15	TRUE	DRD4
Alzheimer Disease	ENSG00000070019	FALSE	Preclinical	2017-01-27	FALSE	GUCY2C
Alzheimer Disease	ENSG00000070748	FALSE	Phase II Clinical Trial	2007-03-12	TRUE	CHAT
Alzheimer Disease	ENSG00000073756	FALSE	Preclinical	1996-08-15	TRUE	PTGS2
Alzheimer Disease	ENSG00000074416	FALSE	Preclinical	2015-09-02	TRUE	MGLL
Alzheimer Disease	ENSG00000077782	FALSE	unknown	2004-06-16	TRUE	FGFR1
Alzheimer Disease	ENSG00000079459	FALSE	Preclinical	1995-06-15	TRUE	FDFT1
Alzheimer Disease	ENSG00000080815	FALSE	Phase I Clinical Trial	1997-05-15	TRUE	PSEN1
Alzheimer Disease	ENSG00000080824	FALSE	Preclinical	2007-11-27	TRUE	HSP90AA1
Alzheimer Disease	ENSG00000082701	FALSE	Phase II Clinical Trial	2003-05-02	TRUE	GSK3B
Alzheimer Disease	ENSG00000085377	FALSE	Phase II Clinical Trial	1994-05-15	TRUE	PREP
Alzheimer Disease	ENSG00000085563	FALSE	Preclinical	1999-10-27	TRUE	ABCB1
Alzheimer Disease	ENSG00000087085	TRUE	Approved	1989-06-15	TRUE	ACHE
Alzheimer Disease	ENSG00000089041	FALSE	Preclinical	2014-12-19	FALSE	P2RX7
Alzheimer Disease	ENSG00000089250	FALSE	Preclinical	2003-08-01	TRUE	NOS1
Alzheimer Disease	ENSG00000091831	FALSE	Preclinical	1995-05-15	TRUE	ESR1
Alzheimer Disease	ENSG00000094631	FALSE	Preclinical	2016-09-29	FALSE	HDAC6
Alzheimer Disease	ENSG00000095303	FALSE	Preclinical	1996-08-15	TRUE	PTGS1
Alzheimer Disease	ENSG00000095596	FALSE	Preclinical	2014-12-31	TRUE	CYP26A1
Alzheimer Disease	ENSG00000095970	FALSE	Preclinical	2017-11-16	FALSE	TREM2
Alzheimer Disease	ENSG00000100030	FALSE	Preclinical	2004-03-30	TRUE	MAPK1
Alzheimer Disease	ENSG00000100292	FALSE	Preclinical	2014-08-22	TRUE	HMOX1
Alzheimer Disease	ENSG00000101126	FALSE	Phase II Clinical Trial	1999-04-21	TRUE	ADNP
Alzheimer Disease	ENSG00000101180	FALSE	Phase II Clinical Trial	1998-08-15	TRUE	HRH3
Alzheimer Disease	ENSG00000101204	FALSE	Phase II Clinical Trial	2000-12-12	TRUE	CHRNA4
Alzheimer Disease	ENSG00000101444	FALSE	Preclinical	2010-08-28	TRUE	AHCY
Alzheimer Disease	ENSG00000101557	FALSE	Preclinical	2011-04-27	FALSE	USP14
Alzheimer Disease	ENSG00000101856	FALSE	Phase II Clinical Trial	2014-11-25	FALSE	PGRMC1
Alzheimer Disease	ENSG00000102468	TRUE	Approved	1989-12-15	TRUE	HTR2A
Alzheimer Disease	ENSG00000103546	FALSE	unknown	1997-10-15	TRUE	SLC6A2
Alzheimer Disease	ENSG00000105464	FALSE	Preclinical	2011-07-28	TRUE	GRIN2D
Alzheimer Disease	ENSG00000105639	FALSE	Preclinical	2012-08-17	FALSE	JAK3
Alzheimer Disease	ENSG00000105650	FALSE	Phase II Clinical Trial	1999-01-08	TRUE	PDE4C
Alzheimer Disease	ENSG00000105723	FALSE	Preclinical	2011-07-22	TRUE	GSK3A
Alzheimer Disease	ENSG00000106144	FALSE	Preclinical	2001-09-12	TRUE	CASP2
Alzheimer Disease	ENSG00000106366	FALSE	Phase I Clinical Trial	2006-07-24	TRUE	SERPINE1
Alzheimer Disease	ENSG00000106804	FALSE	Preclinical	2015-11-23	TRUE	C5
Alzheimer Disease	ENSG00000107643	FALSE	unknown	2001-01-23	TRUE	MAPK8
Alzheimer Disease	ENSG00000108576	FALSE	Approved	1997-10-15	TRUE	SLC6A4
Alzheimer Disease	ENSG00000109163	FALSE	Phase III Clinical Trial	NA	TRUE	GNRHR
Alzheimer Disease	ENSG00000109320	FALSE	Preclinical	2009-05-27	FALSE	NFKB1
Alzheimer Disease	ENSG00000109339	FALSE	Preclinical	2001-01-23	TRUE	MAPK10
Alzheimer Disease	ENSG00000110090	FALSE	unknown	2013-01-15	TRUE	CPT1A
Alzheimer Disease	ENSG00000110887	FALSE	Phase I Clinical Trial	2007-08-22	TRUE	DAO
Alzheimer Disease	ENSG00000111276	FALSE	Preclinical	2003-08-26	TRUE	CDKN1B
Alzheimer Disease	ENSG00000111640	FALSE	unknown	1998-10-15	TRUE	GAPDH
Alzheimer Disease	ENSG00000112033	FALSE	Phase II Clinical Trial	2007-10-17	FALSE	PPARD
Alzheimer Disease	ENSG00000112062	FALSE	Phase II Clinical Trial	1997-06-15	TRUE	MAPK14
Alzheimer Disease	ENSG00000112164	FALSE	Phase I Clinical Trial	2015-10-06	FALSE	GLP1R
Alzheimer Disease	ENSG00000112541	FALSE	Preclinical	2009-03-31	TRUE	PDE10A
Alzheimer Disease	ENSG00000112715	FALSE	Preclinical	2008-12-05	TRUE	VEGFA
Alzheimer Disease	ENSG00000113161	FALSE	Phase III Clinical Trial	1991-07-15	TRUE	HMGCR
Alzheimer Disease	ENSG00000113263	FALSE	Preclinical	2012-08-17	FALSE	ITK
Alzheimer Disease	ENSG00000113441	FALSE	Preclinical	1997-05-15	TRUE	LNPEP
Alzheimer Disease	ENSG00000113448	FALSE	Phase II Clinical Trial	1999-01-08	TRUE	PDE4D
Alzheimer Disease	ENSG00000113575	FALSE	Phase II Clinical Trial	2007-08-17	TRUE	PPP2CA
Alzheimer Disease	ENSG00000113580	FALSE	unknown	2002-02-05	TRUE	NR3C1
Alzheimer Disease	ENSG00000113600	FALSE	Phase I Clinical Trial	2014-09-25	FALSE	C9
Alzheimer Disease	ENSG00000113721	FALSE	Phase III Clinical Trial	NA	FALSE	PDGFRB
Alzheimer Disease	ENSG00000114200	TRUE	Approved	1999-04-21	TRUE	BCHE
Alzheimer Disease	ENSG00000114859	FALSE	Preclinical	2005-12-31	TRUE	CLCN2
Alzheimer Disease	ENSG00000115252	FALSE	Preclinical	2007-06-26	TRUE	PDE1A
Alzheimer Disease	ENSG00000115457	FALSE	Phase I Clinical Trial	2010-10-19	FALSE	IGFBP2
Alzheimer Disease	ENSG00000115594	FALSE	Preclinical	2009-06-09	TRUE	IL1R1
Alzheimer Disease	ENSG00000115828	FALSE	Phase II Clinical Trial	2008-07-01	FALSE	QPCT
Alzheimer Disease	ENSG00000116106	FALSE	Preclinical	2017-10-03	FALSE	EPHA4
Alzheimer Disease	ENSG00000116288	FALSE	Preclinical	2013-12-17	FALSE	PARK7
Alzheimer Disease	ENSG00000116329	FALSE	Phase III Clinical Trial	2008-01-16	FALSE	OPRD1
Alzheimer Disease	ENSG00000116478	FALSE	Preclinical	2017-01-23	FALSE	HDAC1
Alzheimer Disease	ENSG00000116678	FALSE	Preclinical	2009-08-04	FALSE	LEPR
Alzheimer Disease	ENSG00000117594	FALSE	Phase II Clinical Trial	2009-09-15	TRUE	HSD11B1
Alzheimer Disease	ENSG00000118271	FALSE	unknown	2006-02-01	TRUE	TTR
Alzheimer Disease	ENSG00000118432	FALSE	Phase II Clinical Trial	2003-11-17	TRUE	CNR1
Alzheimer Disease	ENSG00000118515	FALSE	Preclinical	2012-02-21	TRUE	SGK1
Alzheimer Disease	ENSG00000120217	FALSE	Preclinical	2017-06-20	FALSE	CD274
Alzheimer Disease	ENSG00000120907	TRUE	Approved	1995-05-15	TRUE	ADRA1A
Alzheimer Disease	ENSG00000120948	FALSE	Preclinical	2014-12-30	TRUE	TARDBP
Alzheimer Disease	ENSG00000121807	FALSE	Preclinical	2011-02-08	TRUE	CCR2
Alzheimer Disease	ENSG00000121966	FALSE	unknown	1995-12-15	TRUE	CXCR4
Alzheimer Disease	ENSG00000125384	FALSE	Preclinical	2012-04-03	TRUE	PTGER2
Alzheimer Disease	ENSG00000125538	FALSE	unknown	2009-06-09	TRUE	IL1B
Alzheimer Disease	ENSG00000126934	FALSE	Preclinical	2011-07-26	TRUE	MAP2K2
Alzheimer Disease	ENSG00000128271	FALSE	Preclinical	2008-07-24	TRUE	ADORA2A
Alzheimer Disease	ENSG00000128272	FALSE	Phase II Clinical Trial	1991-05-15	TRUE	ATF4
Alzheimer Disease	ENSG00000130203	FALSE	Preclinical	1994-11-15	TRUE	APOE
Alzheimer Disease	ENSG00000131408	FALSE	Preclinical	2008-06-30	TRUE	NR1H2
Alzheimer Disease	ENSG00000131471	FALSE	Preclinical	2015-07-30	FALSE	AOC3
Alzheimer Disease	ENSG00000131759	FALSE	Preclinical	2013-03-13	TRUE	RARA
Alzheimer Disease	ENSG00000132170	FALSE	Phase III Clinical Trial	1989-09-15	TRUE	PPARG
Alzheimer Disease	ENSG00000132703	FALSE	unknown	1995-07-15	TRUE	APCS
Alzheimer Disease	ENSG00000133019	FALSE	Phase II Clinical Trial	1996-06-15	TRUE	CHRM3
Alzheimer Disease	ENSG00000134259	FALSE	Phase II Clinical Trial	1992-07-15	TRUE	NGF
Alzheimer Disease	ENSG00000134318	FALSE	Preclinical	2014-08-11	TRUE	ROCK2
Alzheimer Disease	ENSG00000134640	FALSE	Phase III Clinical Trial	2000-07-11	TRUE	MTNR1B
Alzheimer Disease	ENSG00000135312	FALSE	Preclinical	1998-01-15	TRUE	HTR1B
Alzheimer Disease	ENSG00000135519	FALSE	unknown	2008-05-13	TRUE	KCNH3
Alzheimer Disease	ENSG00000135914	FALSE	Phase II Clinical Trial	2008-01-15	FALSE	HTR2B
Alzheimer Disease	ENSG00000136156	FALSE	Preclinical	2008-08-13	TRUE	ITM2B
Alzheimer Disease	ENSG00000136160	FALSE	Phase II Clinical Trial	2016-04-28	FALSE	EDNRB
Alzheimer Disease	ENSG00000136634	FALSE	Preclinical	2017-03-17	FALSE	IL10
Alzheimer Disease	ENSG00000137462	FALSE	Preclinical	2006-02-15	FALSE	TLR2
Alzheimer Disease	ENSG00000137752	FALSE	Preclinical	1995-06-15	TRUE	CASP1
Alzheimer Disease	ENSG00000138039	FALSE	unknown	2005-12-06	TRUE	LHCGR
Alzheimer Disease	ENSG00000138794	FALSE	Preclinical	2013-01-03	TRUE	CASP6
Alzheimer Disease	ENSG00000139625	FALSE	Preclinical	2006-02-22	TRUE	MAP3K12
Alzheimer Disease	ENSG00000140009	FALSE	Phase II Clinical Trial	2009-05-18	FALSE	ESR2
Alzheimer Disease	ENSG00000140443	FALSE	Phase I Clinical Trial	2010-10-19	FALSE	IGF1R
Alzheimer Disease	ENSG00000140538	FALSE	Preclinical	2016-10-25	TRUE	NTRK3
Alzheimer Disease	ENSG00000141551	FALSE	Phase I Clinical Trial	2013-01-03	FALSE	CSNK1D
Alzheimer Disease	ENSG00000141655	FALSE	Preclinical	2016-06-21	FALSE	TNFRSF11A
Alzheimer Disease	ENSG00000141867	FALSE	Phase I Clinical Trial	2005-03-04	FALSE	BRD4
Alzheimer Disease	ENSG00000142168	FALSE	Preclinical	2007-10-12	TRUE	SOD1
Alzheimer Disease	ENSG00000142192	FALSE	Phase III Clinical Trial	1989-12-15	TRUE	APP
Alzheimer Disease	ENSG00000142208	FALSE	Preclinical	2005-12-19	TRUE	AKT1
Alzheimer Disease	ENSG00000142319	FALSE	Preclinical	1997-10-15	TRUE	SLC6A3
Alzheimer Disease	ENSG00000143171	FALSE	Phase I Clinical Trial	2013-05-02	TRUE	RXRG
Alzheimer Disease	ENSG00000143258	FALSE	Preclinical	NA	TRUE	USP21
Alzheimer Disease	ENSG00000143384	FALSE	Preclinical	2007-09-07	TRUE	MCL1
Alzheimer Disease	ENSG00000143799	FALSE	Phase II Clinical Trial	2003-06-17	TRUE	PARP1
Alzheimer Disease	ENSG00000143801	FALSE	Preclinical	1997-05-15	TRUE	PSEN2
Alzheimer Disease	ENSG00000145335	FALSE	Phase I Clinical Trial	2013-05-08	FALSE	SNCA
Alzheimer Disease	ENSG00000145632	FALSE	Preclinical	2016-09-15	FALSE	PLK2
Alzheimer Disease	ENSG00000145708	FALSE	unknown	1993-06-15	TRUE	CRHBP
Alzheimer Disease	ENSG00000145864	FALSE	Preclinical	2013-02-26	TRUE	GABRB2
Alzheimer Disease	ENSG00000145936	FALSE	Preclinical	1995-10-15	TRUE	KCNMB1
Alzheimer Disease	ENSG00000146070	FALSE	Phase II Clinical Trial	2003-02-28	TRUE	PLA2G7
Alzheimer Disease	ENSG00000146216	FALSE	Preclinical	2014-05-26	TRUE	TTBK1
Alzheimer Disease	ENSG00000146648	FALSE	Preclinical	2014-06-11	TRUE	EGFR
Alzheimer Disease	ENSG00000146674	FALSE	Preclinical	2008-01-04	TRUE	IGFBP3
Alzheimer Disease	ENSG00000147246	FALSE	Phase II Clinical Trial	1989-12-15	TRUE	HTR2C
Alzheimer Disease	ENSG00000147955	FALSE	Phase III Clinical Trial	1995-12-15	TRUE	SIGMAR1
Alzheimer Disease	ENSG00000148053	FALSE	Preclinical	2016-10-25	TRUE	NTRK2
Alzheimer Disease	ENSG00000148344	FALSE	Phase I Clinical Trial	2006-12-19	FALSE	PTGES
Alzheimer Disease	ENSG00000148408	FALSE	Preclinical	1993-06-15	TRUE	CACNA1B
Alzheimer Disease	ENSG00000148680	FALSE	Phase II Clinical Trial	1995-05-15	TRUE	HTR7
Alzheimer Disease	ENSG00000149294	FALSE	Preclinical	2004-06-16	TRUE	NCAM1
Alzheimer Disease	ENSG00000149295	TRUE	Approved	1989-12-15	TRUE	DRD2
Alzheimer Disease	ENSG00000150594	FALSE	Preclinical	1999-03-24	TRUE	ADRA2A
Alzheimer Disease	ENSG00000151067	FALSE	Phase III Clinical Trial	2008-10-23	FALSE	CACNA1C
Alzheimer Disease	ENSG00000151577	FALSE	Phase III Clinical Trial	1989-12-15	TRUE	DRD3
Alzheimer Disease	ENSG00000151834	FALSE	Phase II Clinical Trial	1998-11-15	TRUE	GABRA2
Alzheimer Disease	ENSG00000152207	FALSE	Preclinical	2015-11-12	TRUE	CYSLTR2
Alzheimer Disease	ENSG00000155511	FALSE	Phase II Clinical Trial	1994-02-15	TRUE	GRIA1
Alzheimer Disease	ENSG00000157404	FALSE	Phase III Clinical Trial	NA	FALSE	KIT
Alzheimer Disease	ENSG00000157540	FALSE	Preclinical	2012-08-22	TRUE	DYRK1A
Alzheimer Disease	ENSG00000158748	FALSE	Phase II Clinical Trial	1999-01-15	TRUE	HTR6
Alzheimer Disease	ENSG00000159110	FALSE	unknown	NA	TRUE	IFNAR2
Alzheimer Disease	ENSG00000159164	FALSE	Phase II Clinical Trial	2012-11-26	FALSE	SV2A
Alzheimer Disease	ENSG00000159267	FALSE	Preclinical	2007-05-21	TRUE	HLCS
Alzheimer Disease	ENSG00000160191	FALSE	Phase II Clinical Trial	2005-09-12	TRUE	PDE9A
Alzheimer Disease	ENSG00000160712	FALSE	Preclinical	2004-04-05	TRUE	IL6R
Alzheimer Disease	ENSG00000160716	FALSE	Phase II Clinical Trial	2000-12-12	TRUE	CHRNB2
Alzheimer Disease	ENSG00000160791	FALSE	Preclinical	1995-12-15	TRUE	CCR5
Alzheimer Disease	ENSG00000161509	FALSE	Preclinical	2011-07-28	TRUE	GRIN2C
Alzheimer Disease	ENSG00000162711	FALSE	Preclinical	2013-03-28	FALSE	NLRP3
Alzheimer Disease	ENSG00000163131	FALSE	Preclinical	2009-01-20	TRUE	CTSS
Alzheimer Disease	ENSG00000163283	FALSE	unknown	2013-07-04	TRUE	ALPP
Alzheimer Disease	ENSG00000163485	FALSE	Preclinical	1990-12-15	TRUE	ADORA1
Alzheimer Disease	ENSG00000164078	FALSE	Preclinical	2015-04-27	TRUE	MST1R
Alzheimer Disease	ENSG00000164082	FALSE	Phase I Clinical Trial	2003-11-12	TRUE	GRM2
Alzheimer Disease	ENSG00000164270	FALSE	Phase II Clinical Trial	1997-06-15	TRUE	HTR4
Alzheimer Disease	ENSG00000164305	FALSE	Preclinical	1997-03-15	TRUE	CASP3
Alzheimer Disease	ENSG00000164362	FALSE	Phase II Clinical Trial	2002-06-26	FALSE	TERT
Alzheimer Disease	ENSG00000164733	FALSE	Preclinical	1996-11-15	TRUE	CTSB
Alzheimer Disease	ENSG00000164867	FALSE	unknown	2000-02-24	TRUE	NOS3
Alzheimer Disease	ENSG00000164885	FALSE	Preclinical	2006-02-22	TRUE	CDK5
Alzheimer Disease	ENSG00000165029	FALSE	Preclinical	2011-06-23	TRUE	ABCA1
Alzheimer Disease	ENSG00000166206	FALSE	Preclinical	2013-02-26	TRUE	GABRB3
Alzheimer Disease	ENSG00000166573	FALSE	Preclinical	1993-11-15	TRUE	GALR1
Alzheimer Disease	ENSG00000167186	FALSE	Preclinical	2006-09-11	TRUE	COQ7
Alzheimer Disease	ENSG00000167325	FALSE	unknown	2002-07-08	TRUE	RRM1
Alzheimer Disease	ENSG00000167720	FALSE	Preclinical	2000-03-01	TRUE	SRR
Alzheimer Disease	ENSG00000168412	FALSE	Phase III Clinical Trial	2000-07-11	TRUE	MTNR1A
Alzheimer Disease	ENSG00000168522	FALSE	Phase I Clinical Trial	1999-01-15	TRUE	FNTA
Alzheimer Disease	ENSG00000168539	FALSE	Pre-registration	1990-03-15	TRUE	CHRM1
Alzheimer Disease	ENSG00000168610	FALSE	Preclinical	2010-10-07	TRUE	STAT3
Alzheimer Disease	ENSG00000168959	FALSE	Preclinical	2006-09-20	TRUE	GRM5
Alzheimer Disease	ENSG00000169032	FALSE	Preclinical	2009-05-27	FALSE	MAP2K1
Alzheimer Disease	ENSG00000169083	FALSE	Phase II Clinical Trial	1996-04-15	TRUE	AR
Alzheimer Disease	ENSG00000169403	FALSE	Preclinical	1996-08-15	TRUE	PTAFR
Alzheimer Disease	ENSG00000171049	FALSE	Preclinical	2003-02-21	TRUE	FPR2
Alzheimer Disease	ENSG00000171105	FALSE	Phase III Clinical Trial	2003-07-23	TRUE	INSR
Alzheimer Disease	ENSG00000171132	FALSE	Phase II Clinical Trial	2009-05-01	FALSE	PRKCE
Alzheimer Disease	ENSG00000171497	FALSE	Preclinical	2015-10-20	TRUE	PPID
Alzheimer Disease	ENSG00000171631	FALSE	Phase I Clinical Trial	2012-09-25	FALSE	P2RY6
Alzheimer Disease	ENSG00000171720	FALSE	Preclinical	2011-01-21	TRUE	HDAC3
Alzheimer Disease	ENSG00000171848	FALSE	unknown	2002-07-08	TRUE	RRM2
Alzheimer Disease	ENSG00000171867	FALSE	Preclinical	1994-08-15	TRUE	PRNP
Alzheimer Disease	ENSG00000172071	FALSE	Preclinical	NA	TRUE	EIF2AK3
Alzheimer Disease	ENSG00000172350	FALSE	Preclinical	1999-06-23	TRUE	ABCG4
Alzheimer Disease	ENSG00000173198	FALSE	Phase I Clinical Trial	NA	FALSE	CYSLTR1
Alzheimer Disease	ENSG00000173250	FALSE	Preclinical	2009-06-27	TRUE	GPR151
Alzheimer Disease	ENSG00000174417	FALSE	Phase III Clinical Trial	1990-01-15	TRUE	TRHR
Alzheimer Disease	ENSG00000175344	FALSE	Phase II Clinical Trial	1997-10-15	TRUE	CHRNA7
